event_type,user_id,channel_id,guild_id,event_time,content_length,has_embed,has_attachment,is_interaction_command
message_sent,677020564740767754,884654932060409856,719180744311701505,2025-10-19T05:29:20.321000+00:00,14,False,False,False
message_sent,677020564740767754,884654932060409856,719180744311701505,2025-10-19T05:29:35.918000+00:00,18,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T05:30:53.980000+00:00,8,False,False,False
message_sent,841830040291639306,884654932060409856,719180744311701505,2025-10-19T06:16:20.692000+00:00,4,False,False,False
message_sent,841830040291639306,884654932060409856,719180744311701505,2025-10-19T06:16:25.314000+00:00,24,False,False,False
message_sent,841830040291639306,884654932060409856,719180744311701505,2025-10-19T06:16:38.219000+00:00,27,False,False,False
message_sent,708633567931924531,884654932060409856,719180744311701505,2025-10-19T12:06:10.517000+00:00,28,False,False,False
message_sent,756843842996797450,884654932060409856,719180744311701505,2025-10-19T14:37:53.600000+00:00,3,False,False,False
message_sent,756843842996797450,884654932060409856,719180744311701505,2025-10-19T14:38:18.998000+00:00,21,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T14:38:28.914000+00:00,15,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T14:38:31.468000+00:00,14,False,False,False
message_sent,756843842996797450,884654932060409856,719180744311701505,2025-10-19T14:39:38.146000+00:00,29,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:08:52.651000+00:00,9,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:09:16.984000+00:00,56,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:09:37.733000+00:00,15,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:09:56.980000+00:00,23,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:10:23.081000+00:00,79,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:10:33.279000+00:00,18,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:10:43.266000+00:00,28,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:10:47.918000+00:00,9,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:10:48.356000+00:00,4,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:11:00.541000+00:00,58,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:02.192000+00:00,44,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:11:10.058000+00:00,2,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:16.377000+00:00,49,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:11:26.454000+00:00,8,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:30.768000+00:00,61,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:34.063000+00:00,14,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:11:34.104000+00:00,10,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:37.755000+00:00,4,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:11:44.827000+00:00,19,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:11:54.690000+00:00,59,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:11:57.099000+00:00,39,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:12:01.920000+00:00,2,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:12:08.870000+00:00,44,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:12:14.007000+00:00,0,False,True,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:12:19.105000+00:00,25,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:12:27.937000+00:00,7,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:12:38.137000+00:00,28,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:12:48.831000+00:00,23,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:06.958000+00:00,37,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:13:14.812000+00:00,33,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:13:17.509000+00:00,8,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:20.439000+00:00,64,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:13:24.687000+00:00,15,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:25.380000+00:00,9,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:33.146000+00:00,14,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:46.148000+00:00,9,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:13:53.919000+00:00,45,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:57.895000+00:00,33,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:13:59.944000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:14:07.171000+00:00,9,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:14:07.190000+00:00,11,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:14:17.109000+00:00,20,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:14:27.323000+00:00,28,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:14:27.387000+00:00,17,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:14:38.404000+00:00,48,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:14:44.112000+00:00,26,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:14:46.060000+00:00,26,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:01.385000+00:00,5,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:15:08.468000+00:00,28,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:15:10.649000+00:00,13,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:12.650000+00:00,31,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:16.452000+00:00,17,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:15:21.717000+00:00,9,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:25.178000+00:00,12,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:15:25.771000+00:00,15,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:31.434000+00:00,5,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:36.887000+00:00,21,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:44.645000+00:00,42,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:15:45.827000+00:00,38,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:15:50.372000+00:00,22,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:52.416000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:15:57.532000+00:00,8,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:16:06.033000+00:00,2,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:08.224000+00:00,10,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:16:13.310000+00:00,13,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:17.097000+00:00,19,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:21.812000+00:00,5,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:29.226000+00:00,35,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:16:33.933000+00:00,16,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:35.926000+00:00,17,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:16:38.727000+00:00,31,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:16:41.721000+00:00,14,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:16:54.219000+00:00,25,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:02.246000+00:00,19,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:17:15.050000+00:00,42,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:17:23.042000+00:00,23,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:31.810000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:36.158000+00:00,3,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:17:41.284000+00:00,38,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:51.081000+00:00,37,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:54.539000+00:00,2,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:17:57.946000+00:00,5,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:18:23.575000+00:00,63,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:18:25.587000+00:00,47,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:18:29.371000+00:00,16,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:18:35.741000+00:00,4,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:18:50.437000+00:00,24,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:19:03.222000+00:00,19,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:19:08.305000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:19:17.256000+00:00,6,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:19:30.010000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:19:59.684000+00:00,4,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:01.836000+00:00,5,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:20:05.094000+00:00,15,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:05.755000+00:00,29,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:20:06.391000+00:00,7,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:10.012000+00:00,7,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:20:12.755000+00:00,8,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:20.156000+00:00,4,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:20:23.874000+00:00,14,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:20:35.546000+00:00,27,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:37.168000+00:00,36,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:43.875000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:20:51.892000+00:00,20,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:20:52.584000+00:00,35,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:21:17.238000+00:00,29,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:21:18.352000+00:00,30,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:21:20.389000+00:00,1,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:21:20.489000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:21:28.097000+00:00,6,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:21:30.017000+00:00,15,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:21:36.593000+00:00,14,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:21:37.977000+00:00,4,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:21:41.615000+00:00,24,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:21:59.303000+00:00,4,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:22:06.755000+00:00,28,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:22:23.148000+00:00,49,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:22:33.746000+00:00,22,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:22:40.462000+00:00,8,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:22:54.177000+00:00,25,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:22:55.450000+00:00,22,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:22:59.271000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:04.394000+00:00,18,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:07.938000+00:00,11,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:10.594000+00:00,8,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:14.009000+00:00,4,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:20.082000+00:00,15,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:23.188000+00:00,4,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:23:27.384000+00:00,34,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:27.479000+00:00,39,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:28.865000+00:00,16,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:29.757000+00:00,2,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:34.997000+00:00,7,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:37.715000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:23:42.344000+00:00,12,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:48.611000+00:00,15,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:23:56.311000+00:00,23,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:24:00.718000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:24:09.138000+00:00,35,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-10-19T15:24:12.283000+00:00,19,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:24:18.393000+00:00,15,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:24:22.506000+00:00,17,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:24:23.541000+00:00,5,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-10-19T15:24:25.741000+00:00,3,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-10-19T15:24:32.900000+00:00,5,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:24:39.416000+00:00,13,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:24:43.482000+00:00,6,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-10-19T15:24:45.307000+00:00,35,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:24:54.946000+00:00,34,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:24:58.244000+00:00,7,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:26:57.276000+00:00,51,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:27:04.386000+00:00,27,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:27:09.807000+00:00,3,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:27:14.310000+00:00,16,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:27:22.004000+00:00,10,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:27:48.015000+00:00,48,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:27:55.994000+00:00,16,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:28:07.251000+00:00,19,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:28:07.981000+00:00,18,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:28:19.606000+00:00,19,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:28:38.288000+00:00,40,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:29:01.785000+00:00,20,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:29:04.780000+00:00,14,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:29:24.224000+00:00,63,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:29:26.061000+00:00,1,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:29:29.077000+00:00,30,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:29:31.700000+00:00,22,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:29:48.730000+00:00,30,False,False,False
message_sent,1260479346099879946,884654932060409856,719180744311701505,2025-10-19T15:29:51.334000+00:00,29,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-10-19T15:29:56.840000+00:00,54,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:29:58.443000+00:00,1,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:30:10.600000+00:00,22,False,False,False
message_sent,734802721600962570,884654932060409856,719180744311701505,2025-10-19T15:30:40.330000+00:00,47,False,False,False
